24,2,32921,1,9,3,2, Not-in-family,2,1,0,0,40,2, <=50K
26,3,397317,2,14,3,4, Not-in-family,2,2,0,1876,40,2, <=50K
19,0,170653,1,9,3,0, Own-child,2,1,0,0,40,3, <=50K
51,3,259323,3,13,1,6, Husband,2,1,0,0,50,2, >50K
42,1,254817,3,10,3,4, Not-in-family,2,2,0,1340,40,2, <=50K
37,1,48211,1,9,2,4, Unmarried,2,2,0,0,35,2, <=50K
18,3,140164,1,7,3,2, Own-child,2,2,0,0,40,2, <=50K
36,3,128757,3,13,1,2, Husband,3,1,7298,0,36,2, >50K
35,3,36270,1,9,2,4, Not-in-family,2,1,0,0,60,2, <=50K
58,2,210563,1,9,1,2, Wife,2,2,15024,0,35,2, >50K
17,3,65368,1,7,3,2, Own-child,2,2,0,0,12,2, <=50K
44,1,160943,1,9,1,2, Husband,3,1,0,0,40,2, <=50K
37,3,208358,1,9,1,4, Husband,2,1,0,0,40,2, >50K
35,3,153790,3,10,3,2, Not-in-family,1,2,0,0,40,2, <=50K
60,3,85815,1,9,1,4, Husband,1,1,0,0,40,2, <=50K
54,2,125417,1,4,1,3, Husband,2,1,0,0,40,2, >50K
37,3,635913,3,13,3,6, Not-in-family,3,1,0,0,60,2, >50K
50,3,313321,2,12,2,2, Not-in-family,2,2,0,0,40,2, <=50K
38,3,182609,3,13,1,2, Husband,2,1,0,0,50,3, <=50K
45,3,109434,3,13,1,4, Husband,2,1,0,0,55,2, <=50K
25,3,255004,1,6,3,4, Not-in-family,2,1,0,0,40,2, <=50K
31,3,197860,3,10,1,6, Husband,2,1,0,0,40,2, <=50K
64,0,187656,1,2,2,0, Not-in-family,2,1,0,0,40,2, <=50K
90,3,51744,1,9,3,2, Not-in-family,3,1,0,2206,40,2, <=50K
54,3,176681,1,9,1,4, Husband,3,1,0,0,20,2, <=50K
53,1,140359,1,1,3,3, Not-in-family,2,2,0,0,35,2, <=50K
18,3,243313,1,9,3,2, Own-child,2,2,0,0,40,2, <=50K
60,0,24215,1,6,2,0, Not-in-family,1,2,0,0,10,2, <=50K
66,2,167687,1,9,1,6, Husband,2,1,1409,0,50,2, <=50K
75,3,314209,2,11,2,4, Not-in-family,2,2,0,0,20,3, <=50K
65,3,176796,1,9,2,4, Not-in-family,2,2,0,0,40,2, <=50K
35,3,538583,1,7,2,2, Not-in-family,3,1,3674,0,40,2, <=50K
41,3,130408,1,9,2,2, Unmarried,3,2,0,0,38,2, <=50K
25,3,159732,3,10,3,4, Not-in-family,2,1,0,0,42,2, <=50K
33,3,110978,3,10,2,4, Other-relative,1,2,0,0,40,2, <=50K
28,3,76714,2,15,3,4, Not-in-family,2,1,0,0,55,2, >50K
59,1,268700,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
40,1,170525,3,10,3,4, Not-in-family,2,2,0,0,38,2, <=50K
41,3,180138,3,13,1,6, Husband,2,1,0,0,50,3, >50K
38,1,115076,2,14,1,6, Husband,2,1,0,0,70,2, >50K
23,3,115458,1,9,3,2, Own-child,2,1,0,0,40,2, <=50K
40,3,347890,3,13,1,4, Husband,2,1,0,0,40,2, >50K
41,2,196001,1,9,1,2, Wife,2,2,0,0,20,2, <=50K
24,1,273905,2,12,1,2, Husband,2,1,0,0,50,2, <=50K
20,0,119156,3,10,3,0, Own-child,2,1,0,0,20,2, <=50K
38,3,179488,3,10,2,4, Not-in-family,2,1,0,1741,40,2, <=50K
56,3,203580,1,9,1,4, Husband,2,1,0,0,35,0, <=50K
58,3,236596,1,9,1,4, Husband,2,1,0,0,45,2, >50K
32,3,183916,1,9,3,2, Not-in-family,2,2,0,0,34,2, <=50K
40,3,207578,2,12,1,3, Husband,2,1,0,1977,60,2, >50K
45,3,153141,1,9,1,4, Husband,2,1,0,0,40,0, <=50K
41,3,112763,2,15,1,4, Wife,2,2,0,0,40,2, >50K
42,3,390781,3,13,1,4, Wife,3,2,0,0,40,2, <=50K
59,1,171328,1,6,2,2, Unmarried,3,2,0,0,30,2, <=50K
19,1,27382,3,10,3,4, Own-child,2,1,0,0,40,2, <=50K
58,3,259014,3,10,3,2, Not-in-family,2,1,0,0,20,2, <=50K
42,2,303044,1,9,1,6, Husband,1,1,0,0,40,1, >50K
20,3,117789,1,9,3,2, Own-child,2,2,0,0,40,2, <=50K
32,3,172579,1,9,2,2, Not-in-family,2,2,0,0,30,2, <=50K
45,3,187666,2,11,2,6, Not-in-family,2,2,0,0,45,2, <=50K
50,3,204518,1,4,2,4, Not-in-family,2,1,0,0,40,2, <=50K
36,3,150042,3,13,2,4, Own-child,2,2,0,0,40,2, <=50K
45,3,98092,1,9,1,2, Husband,2,1,0,0,60,2, <=50K
17,3,245918,1,7,3,2, Own-child,2,1,0,0,12,2, <=50K
59,3,146013,3,10,1,2, Husband,2,1,4064,0,40,2, <=50K
26,3,378322,1,7,1,4, Husband,2,1,0,0,40,2, <=50K
37,2,257295,3,10,1,6, Husband,1,1,0,0,75,1, >50K
19,0,218956,3,10,3,0, Own-child,2,1,0,0,24,2, <=50K
64,3,21174,1,9,1,6, Husband,2,1,0,0,40,2, >50K
33,3,185480,3,13,3,4, Not-in-family,2,2,0,0,45,2, <=50K
33,3,222205,1,9,1,4, Wife,2,2,0,0,40,2, >50K
61,3,69867,1,9,1,6, Husband,2,1,0,0,40,2, >50K
17,3,191260,1,5,3,2, Own-child,2,1,1055,0,24,2, <=50K
50,2,30653,2,14,1,6, Husband,2,1,2407,0,98,2, <=50K
27,1,209109,2,14,3,4, Own-child,2,1,0,0,35,2, <=50K
30,3,70377,1,9,2,4, Own-child,2,2,0,0,40,2, <=50K
43,3,477983,1,9,1,6, Husband,3,1,0,0,40,2, <=50K
44,3,170924,3,10,1,4, Husband,2,1,7298,0,40,2, >50K
35,3,190174,3,10,3,6, Not-in-family,2,2,0,0,40,2, <=50K
25,3,193787,3,10,3,3, Own-child,2,2,0,0,40,2, <=50K
24,3,279472,3,10,1,3, Wife,2,2,7298,0,48,2, >50K
22,3,34918,3,13,3,4, Not-in-family,2,2,0,0,15,3, <=50K
42,1,97688,3,10,1,4, Husband,2,1,5178,0,40,2, >50K
34,3,175413,2,12,2,2, Unmarried,3,2,0,0,45,2, <=50K
60,3,173960,3,13,2,4, Not-in-family,2,2,0,0,42,2, <=50K
21,3,205759,1,9,3,6, Own-child,2,1,0,0,40,2, <=50K
57,1,425161,2,14,1,2, Husband,2,1,15024,0,40,2, >50K
41,3,220531,2,15,1,4, Husband,2,1,0,0,60,2, >50K
50,3,176609,3,10,2,2, Not-in-family,2,1,0,0,45,2, <=50K
25,3,371987,3,13,3,6, Not-in-family,2,2,0,0,40,2, <=50K
50,3,193884,1,4,1,4, Husband,2,1,0,0,40,3, <=50K
36,3,200352,3,13,1,4, Husband,2,1,0,0,45,2, <=50K
31,3,127595,1,9,2,4, Not-in-family,2,2,0,0,40,2, <=50K
29,1,220419,3,13,3,2, Not-in-family,2,1,0,0,56,2, <=50K
21,3,231931,3,10,3,2, Own-child,2,1,0,0,45,2, <=50K
27,3,248402,3,13,3,3, Unmarried,3,2,0,0,40,2, <=50K
65,3,111095,1,9,1,2, Husband,2,1,0,0,16,2, <=50K
37,2,57424,3,13,2,2, Not-in-family,2,2,0,0,60,2, <=50K
39,0,157443,2,14,1,0, Wife,1,2,3464,0,40,0, <=50K
24,3,278130,1,9,3,4, Own-child,2,1,0,0,40,2, <=50K
38,3,169469,1,9,2,2, Not-in-family,2,1,0,0,80,2, <=50K
48,3,146268,3,13,1,4, Husband,2,1,7688,0,40,2, >50K
21,3,153718,3,10,3,2, Not-in-family,1,2,0,0,25,2, <=50K
31,3,217460,1,9,1,2, Husband,2,1,0,0,45,2, >50K
55,3,238638,1,9,1,2, Husband,2,1,4386,0,40,2, >50K
24,3,303296,3,10,1,4, Wife,1,2,0,0,40,3, <=50K
43,3,173321,1,9,2,4, Not-in-family,2,2,0,0,40,2, <=50K
26,3,193945,2,12,3,3, Not-in-family,2,1,0,0,45,2, <=50K
46,3,83082,2,12,3,4, Not-in-family,2,2,0,0,33,2, <=50K
35,3,193815,2,12,1,4, Husband,2,1,0,0,40,2, >50K
41,2,34987,3,10,1,6, Husband,2,1,0,0,54,2, >50K
26,3,59306,3,13,3,2, Not-in-family,2,1,0,0,40,2, <=50K
34,3,142897,2,14,1,6, Husband,1,1,7298,0,35,1, >50K
19,0,860348,3,10,3,0, Own-child,3,2,0,0,25,2, <=50K
36,2,205607,3,13,2,4, Not-in-family,3,2,0,0,40,2, >50K
22,3,199698,3,10,3,2, Own-child,2,1,0,0,15,2, <=50K
24,3,191954,3,10,3,3, Not-in-family,2,1,0,0,40,2, <=50K
77,2,138714,3,10,1,2, Husband,2,1,0,0,40,2, <=50K
22,3,399087,1,3,1,3, Other-relative,2,2,0,0,40,3, <=50K
29,3,423158,3,10,3,3, Not-in-family,2,2,0,0,40,2, <=50K
62,3,159841,1,9,2,2, Not-in-family,2,2,0,0,24,2, <=50K
39,2,174308,1,9,1,6, Husband,2,1,0,0,40,2, <=50K
43,3,50356,3,10,1,4, Husband,2,1,0,1485,50,2, <=50K
35,3,186110,1,9,2,2, Not-in-family,2,1,0,0,45,2, <=50K
29,3,200381,1,7,3,6, Not-in-family,2,2,0,0,40,2, <=50K
76,2,174309,2,14,1,4, Husband,2,1,0,0,10,2, <=50K
63,2,78383,1,9,1,6, Husband,2,1,0,0,45,2, <=50K
23,0,211601,2,11,3,0, Own-child,3,2,0,0,15,2, <=50K
43,3,187728,3,10,1,4, Wife,2,2,0,1887,50,2, >50K
58,2,321171,1,9,1,6, Husband,2,1,0,0,40,2, <=50K
66,3,127921,1,9,3,2, Not-in-family,2,1,2050,0,55,2, <=50K
41,3,206565,3,10,3,4, Not-in-family,3,1,0,0,45,2, <=50K
26,3,224563,3,13,3,4, Not-in-family,2,1,0,0,40,2, <=50K
47,3,178686,2,11,3,2, Not-in-family,2,1,0,0,40,2, <=50K
55,1,98545,1,6,1,4, Husband,2,1,0,0,40,2, <=50K
53,3,242606,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
17,3,270942,1,3,3,2, Other-relative,2,1,0,0,48,3, <=50K
30,3,94235,1,9,3,4, Other-relative,2,1,0,0,40,2, <=50K
49,3,71195,2,14,3,4, Not-in-family,2,1,0,0,60,2, <=50K
19,3,104112,1,9,3,2, Unmarried,3,1,0,0,30,2, <=50K
45,3,261192,1,9,1,2, Husband,3,1,0,0,40,2, <=50K
26,3,94936,2,12,3,2, Not-in-family,2,1,0,0,40,2, <=50K
38,3,296478,2,11,1,4, Husband,2,1,7298,0,40,2, >50K
36,1,119272,1,9,1,2, Husband,2,1,7298,0,40,2, >50K
33,3,85043,1,9,3,6, Not-in-family,2,1,0,0,20,2, <=50K
22,1,293364,3,10,3,2, Own-child,3,2,0,0,40,2, <=50K
43,2,241895,3,13,3,2, Not-in-family,2,1,0,0,42,2, <=50K
67,0,36135,1,7,1,0, Husband,2,1,0,0,8,2, <=50K
30,0,151989,2,11,2,0, Unmarried,2,2,0,0,40,2, <=50K
56,3,101128,2,12,1,2, Not-in-family,2,1,0,0,25,3, <=50K
31,3,156464,3,13,3,4, Own-child,2,1,0,0,25,2, <=50K
33,3,117963,3,13,1,6, Husband,2,1,0,0,40,2, >50K
26,3,192262,1,9,1,2, Husband,2,1,0,0,40,2, <=50K
33,3,111363,3,13,1,6, Husband,2,1,0,0,40,2, >50K
46,1,329752,1,7,1,2, Husband,2,1,0,0,30,2, <=50K
59,0,372020,3,13,1,0, Husband,2,1,0,0,40,2, >50K
38,1,95432,1,9,1,4, Husband,2,1,0,0,40,2, >50K
65,3,161400,1,7,2,2, Unmarried,1,1,0,0,40,2, <=50K
40,3,96129,2,11,1,3, Husband,2,1,0,0,40,2, >50K
42,3,111949,1,9,1,4, Wife,2,2,0,0,35,2, <=50K
26,2,117125,1,5,1,4, Husband,2,1,0,0,40,3, <=50K
36,3,348022,1,6,1,2, Wife,2,2,0,0,24,2, <=50K
62,3,270092,2,14,1,4, Husband,2,1,0,0,40,2, >50K
43,3,180609,3,13,1,2, Husband,2,1,0,0,45,2, <=50K
43,3,174575,3,13,2,6, Not-in-family,2,1,0,1564,45,2, >50K
22,3,410439,1,9,1,2, Not-in-family,2,1,0,0,55,2, <=50K
28,3,92262,1,9,1,4, Husband,2,1,0,0,40,2, <=50K
56,2,183081,3,10,1,2, Husband,2,1,0,0,45,2, <=50K
22,3,362589,2,12,3,2, Not-in-family,2,2,0,0,15,2, <=50K
57,3,212448,3,13,2,6, Not-in-family,2,2,0,0,45,2, >50K
39,3,481060,1,9,2,2, Unmarried,2,2,0,0,40,2, <=50K
26,1,185885,3,10,3,4, Unmarried,2,2,0,0,15,2, <=50K
17,3,89821,1,7,3,2, Own-child,2,1,0,0,10,2, <=50K
40,1,184018,2,11,1,3, Husband,2,1,0,0,38,2, >50K
45,3,256649,1,9,1,3, Husband,3,1,0,0,40,2, <=50K
44,3,160323,1,9,3,4, Not-in-family,3,1,0,0,40,2, <=50K
20,1,350845,3,10,3,4, Own-child,2,2,0,0,10,2, <=50K
33,3,267404,1,9,1,4, Wife,2,2,0,0,40,2, <=50K
